2.817 0.88184
2.826 0.88092
2.835 0.87998
2.844 0.87904
2.853 0.8781
2.862 0.87715
2.871 0.87619
2.88 0.87523
2.889 0.87426
2.898 0.87329
2.907 0.87231
2.916 0.87133
2.925 0.87034
2.934 0.86934
2.943 0.86834
2.952 0.86733
2.961 0.86632
2.97 0.8653
2.979 0.86427
2.988 0.86324
2.997 0.8622
3.006 0.86115
3.015 0.8601
3.024 0.85903
3.033 0.85797
3.042 0.85689
3.051 0.85581
3.06 0.85472
3.069 0.85362
3.078 0.85252
3.087 0.8514
3.096 0.85028
3.105 0.84915
3.114 0.84802
3.123 0.84687
3.132 0.84572
3.141 0.84455
3.15 0.84338
3.159 0.8422
3.168 0.84101
3.177 0.83981
3.186 0.83861
3.195 0.83739
3.204 0.83616
3.213 0.83492
3.222 0.83368
3.231 0.83242
3.24 0.83115
3.249 0.82987
3.258 0.82858
3.267 0.82728
3.276 0.82596
3.285 0.82464
3.294 0.8233
3.303 0.82195
3.312 0.82058
3.321 0.81921
3.33 0.81782
3.339 0.81642
3.348 0.815
3.357 0.81357
3.366 0.81212
3.375 0.81066
3.384 0.80918
3.393 0.80769
3.402 0.80618
3.411 0.80466
3.42 0.80311
3.429 0.80155
3.438 0.79997
3.447 0.79837
3.456 0.79676
3.465 0.79512
3.474 0.79346
3.483 0.79178
3.492 0.79008
3.501 0.78835
3.51 0.7866
3.519 0.78483
3.528 0.78303
3.537 0.7812
3.546 0.77935
3.555 0.77746
3.564 0.77555
3.573 0.77361
3.582 0.77163
3.591 0.76962
3.6 0.76757
3.609 0.76548
3.618 0.76336
3.627 0.76119
3.636 0.75898
3.645 0.75673
3.654 0.75442
3.663 0.75206
3.672 0.74965
3.681 0.74718
3.69 0.74465
3.699 0.74204
3.708 0.73937
3.717 0.73661
3.726 0.73377
3.735 0.73084
3.744 0.72781
3.753 0.72466
3.762 0.72139
3.771 0.71798
3.78 0.71441
3.789 0.71066
3.798 0.7067
3.807 0.70249
3.816 0.698
3.825 0.69314
3.834 0.68783
3.843 0.68191
3.852 0.67512
3.861 0.66696
3.87 0.65602
-0 0
0.009 0.00081412
0.018 0.0016289
0.027 0.0024444
0.036 0.0032605
0.045 0.0040773
0.054 0.0048948
0.063 0.0057131
0.072 0.006532
0.081 0.0073516
0.09 0.0081719
0.099 0.008993
0.108 0.0098148
0.117 0.010637
0.126 0.011461
0.135 0.012285
0.144 0.013109
0.153 0.013935
0.162 0.014761
0.171 0.015588
0.18 0.016416
0.189 0.017245
0.198 0.018074
0.207 0.018904
0.216 0.019735
0.225 0.020567
0.234 0.0214
0.243 0.022233
0.252 0.023067
0.261 0.023902
0.27 0.024738
0.279 0.025575
0.288 0.026412
0.297 0.027251
0.306 0.02809
0.315 0.02893
0.324 0.029771
0.333 0.030613
0.342 0.031456
0.351 0.0323
0.36 0.033144
0.369 0.03399
0.378 0.034836
0.387 0.035683
0.396 0.036531
0.405 0.03738
0.414 0.03823
0.423 0.039081
0.432 0.039933
0.441 0.040786
0.45 0.04164
0.459 0.042495
0.468 0.04335
0.477 0.044207
0.486 0.045065
0.495 0.045923
0.504 0.046783
0.513 0.047644
0.522 0.048505
0.531 0.049368
0.54 0.050232
0.549 0.051096
0.558 0.051962
0.567 0.052829
0.576 0.053696
0.585 0.054565
0.594 0.055435
0.603 0.056306
0.612 0.057178
0.621 0.058051
0.63 0.058925
0.639 0.0598
0.648 0.060676
0.657 0.061554
0.666 0.062432
0.675 0.063312
0.684 0.064192
0.693 0.065074
0.702 0.065957
0.711 0.066841
0.72 0.067726
0.729 0.068612
0.738 0.0695
0.747 0.070388
0.756 0.071278
0.765 0.072169
0.774 0.073061
0.783 0.073954
0.792 0.074849
0.801 0.075744
0.81 0.076641
0.819 0.077539
0.828 0.078439
0.837 0.079339
0.846 0.080241
0.855 0.081144
0.864 0.082048
0.873 0.082953
0.882 0.08386
0.891 0.084768
0.9 0.085677
0.909 0.086587
0.918 0.087499
0.927 0.088412
0.936 0.089326
0.945 0.090241
0.954 0.091158
0.963 0.092076
0.972 0.092996
0.981 0.093917
0.99 0.094839
0.999 0.095762
1.008 0.096687
1.017 0.097613
1.026 0.09854
1.035 0.099469
1.044 0.1004
1.053 0.10133
1.062 0.10226
1.071 0.1032
1.08 0.10413
1.089 0.10507
1.098 0.10601
1.107 0.10695
1.116 0.10789
1.125 0.10883
1.134 0.10978
1.143 0.11072
1.152 0.11167
1.161 0.11262
1.17 0.11357
1.179 0.11452
1.188 0.11547
1.197 0.11643
1.206 0.11738
1.215 0.11834
1.224 0.1193
1.233 0.12026
1.242 0.12122
1.251 0.12219
1.26 0.12315
1.269 0.12412
1.278 0.12509
1.287 0.12606
1.296 0.12703
1.305 0.128
1.314 0.12897
1.323 0.12995
1.332 0.13093
1.341 0.13191
1.35 0.13289
1.359 0.13387
1.368 0.13485
1.377 0.13584
1.386 0.13683
1.395 0.13782
1.404 0.13881
1.413 0.1398
1.422 0.14079
1.431 0.14179
1.44 0.14279
1.449 0.14378
1.458 0.14478
1.467 0.14579
1.476 0.14679
1.485 0.1478
1.494 0.1488
1.503 0.14981
1.512 0.15083
1.521 0.15184
1.53 0.15285
1.539 0.15387
1.548 0.15489
1.557 0.15591
1.566 0.15693
1.575 0.15795
1.584 0.15898
1.593 0.16001
1.602 0.16104
1.611 0.16207
1.62 0.1631
1.629 0.16413
1.638 0.16517
1.647 0.16621
1.656 0.16725
1.665 0.16829
1.674 0.16934
1.683 0.17038
1.692 0.17143
1.701 0.17248
1.71 0.17353
1.719 0.17459
1.728 0.17564
1.737 0.1767
1.746 0.17776
1.755 0.17883
1.764 0.17989
1.773 0.18096
1.782 0.18202
1.791 0.18309
1.8 0.18417
1.809 0.18524
1.818 0.18632
1.827 0.1874
1.836 0.18848
1.845 0.18956
1.854 0.19065
1.863 0.19173
1.872 0.19282
1.881 0.19392
1.89 0.19501
1.899 0.19611
1.908 0.1972
1.917 0.1983
1.926 0.19941
1.935 0.20051
1.944 0.20162
1.953 0.20273
1.962 0.20384
1.971 0.20496
1.98 0.20607
1.989 0.20719
1.998 0.20831
2.007 0.20944
2.016 0.21056
2.025 0.21169
2.034 0.21282
2.043 0.21395
2.052 0.21509
2.061 0.21623
2.07 0.21737
2.079 0.21851
2.088 0.21966
2.097 0.22081
2.106 0.22196
2.115 0.22311
2.124 0.22427
2.133 0.22542
2.142 0.22659
2.151 0.22775
2.16 0.22892
2.169 0.23008
2.178 0.23126
2.187 0.23243
2.196 0.23361
2.205 0.23479
2.214 0.23597
2.223 0.23716
2.232 0.23834
2.241 0.23954
2.25 0.24073
2.259 0.24193
2.268 0.24313
2.277 0.24433
2.286 0.24553
2.295 0.24674
2.304 0.24795
2.313 0.24917
2.322 0.25038
2.331 0.25161
2.34 0.25283
2.349 0.25406
2.358 0.25528
2.367 0.25652
2.376 0.25775
2.385 0.25899
2.394 0.26023
2.403 0.26148
2.412 0.26273
2.421 0.26398
2.43 0.26524
2.439 0.2665
2.448 0.26776
2.457 0.26902
2.466 0.27029
2.475 0.27156
2.484 0.27284
2.493 0.27412
2.502 0.2754
2.511 0.27669
2.52 0.27798
2.529 0.27927
2.538 0.28057
2.547 0.28187
2.556 0.28318
2.565 0.28449
2.574 0.2858
2.583 0.28711
2.592 0.28843
2.601 0.28976
2.61 0.29109
2.619 0.29242
2.628 0.29376
2.637 0.2951
2.646 0.29644
2.655 0.29779
2.664 0.29914
2.673 0.3005
2.682 0.30186
2.691 0.30323
2.7 0.3046
2.709 0.30597
2.718 0.30735
2.727 0.30873
2.736 0.31012
2.745 0.31151
2.754 0.31291
2.763 0.31431
2.772 0.31572
2.781 0.31713
2.79 0.31855
2.799 0.31997
2.808 0.3214
2.817 0.32283
2.826 0.32427
2.835 0.32571
2.844 0.32716
2.853 0.32861
2.862 0.33007
2.871 0.33153
2.88 0.333
2.889 0.33448
2.898 0.33596
2.907 0.33744
2.916 0.33894
2.925 0.34043
2.934 0.34194
2.943 0.34345
2.952 0.34497
2.961 0.34649
2.97 0.34802
2.979 0.34955
2.988 0.3511
2.997 0.35264
3.006 0.3542
3.015 0.35576
3.024 0.35733
3.033 0.35891
3.042 0.36049
3.051 0.36208
3.06 0.36368
3.069 0.36529
3.078 0.3669
3.087 0.36852
3.096 0.37015
3.105 0.37179
3.114 0.37343
3.123 0.37509
3.132 0.37675
3.141 0.37842
3.15 0.3801
3.159 0.38179
3.168 0.38348
3.177 0.38519
3.186 0.38691
3.195 0.38863
3.204 0.39037
3.213 0.39211
3.222 0.39387
3.231 0.39564
3.24 0.39741
3.249 0.3992
3.258 0.401
3.267 0.40281
3.276 0.40463
3.285 0.40646
3.294 0.40831
3.303 0.41017
3.312 0.41204
3.321 0.41392
3.33 0.41582
3.339 0.41773
3.348 0.41965
3.357 0.42159
3.366 0.42354
3.375 0.42551
3.384 0.4275
3.393 0.42949
3.402 0.43151
3.411 0.43354
3.42 0.43559
3.429 0.43766
3.438 0.43975
