3.6875 0.77952
3.7 0.77709
3.7125 0.77461
3.725 0.77208
3.7375 0.7695
3.75 0.76686
3.7625 0.76416
3.775 0.76139
3.7875 0.75856
3.8 0.75565
3.8125 0.75266
3.825 0.74959
3.8375 0.74643
3.85 0.74316
3.8625 0.73978
3.875 0.73629
3.8875 0.73266
3.9 0.72889
3.9125 0.72495
3.925 0.72082
3.9375 0.71648
3.95 0.7119
3.9625 0.70702
3.975 0.70179
3.9875 0.69613
4 0.68992
4.0125 0.68297
4.025 0.67496
4.0375 0.6652
4.05 0.65168
-0 0
0.0125 0.0011024
0.025 0.0022053
0.0375 0.0033088
0.05 0.0044129
0.0625 0.0055176
0.075 0.0066229
0.0875 0.0077288
0.1 0.0088354
0.1125 0.0099426
0.125 0.011051
0.1375 0.012159
0.15 0.013269
0.1625 0.014379
0.175 0.01549
0.1875 0.016601
0.2 0.017714
0.2125 0.018827
0.225 0.019941
0.2375 0.021056
0.25 0.022172
0.2625 0.023289
0.275 0.024407
0.2875 0.025525
0.3 0.026645
0.3125 0.027765
0.325 0.028887
0.3375 0.030009
0.35 0.031133
0.3625 0.032258
0.375 0.033383
0.3875 0.03451
0.4 0.035638
0.4125 0.036767
0.425 0.037897
0.4375 0.039028
0.45 0.04016
0.4625 0.041294
0.475 0.042428
0.4875 0.043564
0.5 0.044702
0.5125 0.04584
0.525 0.04698
0.5375 0.048121
0.55 0.049263
0.5625 0.050406
0.575 0.051551
0.5875 0.052698
0.6 0.053845
0.6125 0.054994
0.625 0.056145
0.6375 0.057297
0.65 0.05845
0.6625 0.059605
0.675 0.060761
0.6875 0.061919
0.7 0.063078
0.7125 0.064239
0.725 0.065401
0.7375 0.066565
0.75 0.067731
0.7625 0.068898
0.775 0.070067
0.7875 0.071237
0.8 0.072409
0.8125 0.073583
0.825 0.074758
0.8375 0.075935
0.85 0.077114
0.8625 0.078295
0.875 0.079477
0.8875 0.080661
0.9 0.081847
0.9125 0.083035
0.925 0.084225
0.9375 0.085416
0.95 0.086609
0.9625 0.087805
0.975 0.089002
0.9875 0.090201
1 0.091402
1.0125 0.092605
1.025 0.09381
1.0375 0.095017
1.05 0.096226
1.0625 0.097437
1.075 0.09865
1.0875 0.099865
1.1 0.10108
1.1125 0.1023
1.125 0.10352
1.1375 0.10475
1.15 0.10597
1.1625 0.1072
1.175 0.10843
1.1875 0.10966
1.2 0.1109
1.2125 0.11214
1.225 0.11337
1.2375 0.11462
1.25 0.11586
1.2625 0.11711
1.275 0.11836
1.2875 0.11961
1.3 0.12086
1.3125 0.12212
1.325 0.12337
1.3375 0.12464
1.35 0.1259
1.3625 0.12716
1.375 0.12843
1.3875 0.1297
1.4 0.13098
1.4125 0.13225
1.425 0.13353
1.4375 0.13481
1.45 0.1361
1.4625 0.13739
1.475 0.13868
1.4875 0.13997
1.5 0.14126
1.5125 0.14256
1.525 0.14386
1.5375 0.14516
