0 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472
0.01 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472 36.472
0.02 36.483 36.483 36.483 36.483 36.483 36.483 36.483 36.483 36.483 36.483 36.483
0.03 36.504 36.504 36.504 36.504 36.504 36.504 36.504 36.504 36.504 36.504 36.504
0.04 36.535 36.535 36.535 36.535 36.535 36.535 36.535 36.535 36.535 36.535 36.535
0.05 36.577 36.577 36.577 36.577 36.577 36.577 36.577 36.577 36.577 36.577 36.577
0.06 36.629 36.629 36.629 36.629 36.629 36.629 36.629 36.629 36.629 36.629 36.629
0.07 36.692 36.692 36.692 36.692 36.692 36.692 36.692 36.692 36.692 36.692 36.692
0.08 36.764 36.764 36.764 36.764 36.764 36.764 36.764 36.764 36.764 36.764 36.764
0.09 36.848 36.848 36.848 36.848 36.848 36.848 36.848 36.848 36.848 36.848 36.848
0.1 36.941 36.941 36.941 36.941 36.941 36.941 36.941 36.941 36.941 36.941 36.941
0.11 37.046 37.046 37.046 37.046 37.046 37.046 37.046 37.046 37.046 37.046 37.046
0.12 37.161 37.161 37.161 37.161 37.161 37.161 37.161 37.161 37.161 37.161 37.161
0.13 37.287 37.287 37.287 37.287 37.287 37.287 37.287 37.287 37.287 37.287 37.287
0.14 37.424 37.424 37.424 37.424 37.424 37.424 37.424 37.424 37.424 37.424 37.424
0.15 37.573 37.573 37.573 37.573 37.573 37.573 37.573 37.573 37.573 37.573 37.573
0.16 37.732 37.732 37.732 37.732 37.732 37.732 37.732 37.732 37.732 37.732 37.732
0.17 37.903 37.903 37.903 37.903 37.903 37.903 37.903 37.903 37.903 37.903 37.903
0.18 38.085 38.085 38.085 38.085 38.085 38.085 38.085 38.085 38.085 38.085 38.085
0.19 38.279 38.279 38.279 38.279 38.279 38.279 38.279 38.279 38.279 38.279 38.279
0.2 38.485 38.485 38.485 38.485 38.485 38.485 38.485 38.485 38.485 38.485 38.485
0.21 38.703 38.703 38.703 38.703 38.703 38.703 38.703 38.703 38.703 38.703 38.703
0.22 38.933 38.933 38.933 38.933 38.933 38.933 38.933 38.933 38.933 38.933 38.933
0.23 39.175 39.175 39.175 39.175 39.175 39.175 39.175 39.175 39.175 39.175 39.175
0.24 39.43 39.43 39.43 39.43 39.43 39.43 39.43 39.43 39.43 39.43 39.43
0.25 39.697 39.697 39.697 39.697 39.697 39.697 39.697 39.697 39.697 39.697 39.697
0.26 39.977 39.977 39.977 39.977 39.977 39.977 39.977 39.977 39.977 39.977 39.977
0.27 40.271 40.271 40.271 40.271 40.271 40.271 40.271 40.271 40.271 40.271 40.271
0.28 40.577 40.577 40.577 40.577 40.577 40.577 40.577 40.577 40.577 40.577 40.577
0.29 40.897 40.897 40.897 40.897 40.897 40.897 40.897 40.897 40.897 40.897 40.897
0.3 41.231 41.231 41.231 41.231 41.231 41.231 41.231 41.231 41.231 41.231 41.231
0.31 41.579 41.579 41.579 41.579 41.579 41.579 41.579 41.579 41.579 41.579 41.579
0.32 41.94 41.94 41.94 41.94 41.94 41.94 41.94 41.94 41.94 41.94 41.94
0.33 42.317 42.317 42.317 42.317 42.317 42.317 42.317 42.317 42.317 42.317 42.317
0.34 42.707 42.707 42.707 42.707 42.707 42.707 42.707 42.707 42.707 42.707 42.707
0.35 43.113 43.113 43.113 43.113 43.113 43.113 43.113 43.113 43.113 43.113 43.113
0.36 43.533 43.533 43.533 43.533 43.533 43.533 43.533 43.533 43.533 43.533 43.533
0.37 43.969 43.969 43.969 43.969 43.969 43.969 43.969 43.969 43.969 43.969 43.969
0.38 44.421 44.421 44.421 44.421 44.421 44.421 44.421 44.421 44.421 44.421 44.421
0.39 44.888 44.888 44.888 44.888 44.888 44.888 44.888 44.888 44.888 44.888 44.888
0.4 45.371 45.371 45.371 45.371 45.371 45.371 45.371 45.371 45.371 45.371 45.371
0.41 45.883 45.87 45.87 45.87 45.87 45.87 45.87 45.87 45.87 45.87 45.87
0.42 46.425 46.4 46.386 46.386 46.386 46.386 46.386 46.386 46.386 46.386 46.386
