2.55 1.0402 1.0088 1.0205
2.56 1.044 1.0126 1.0232
2.57 1.0478 1.0165 1.0258
2.58 1.0516 1.0203 1.0285
2.59 1.0554 1.0242 1.0311
2.6 1.0592 1.0281 1.0337
2.61 1.063 1.0321 1.0364
2.62 1.0668 1.0361 1.039
2.63 1.0706 1.04 1.0416
2.64 1.0744 1.044 1.0441
2.65 1.0781 1.048 1.0467
2.66 1.0819 1.052 1.0492
2.67 1.0856 1.056 1.0517
2.68 1.0892 1.06 1.0542
2.69 1.0928 1.0639 1.0566
2.7 1.0963 1.0678 1.059
2.71 1.0998 1.0716 1.0614
2.72 1.1031 1.0754 1.0637
2.73 1.1064 1.0791 1.0659
2.74 1.1095 1.0827 1.0681
2.75 1.1125 1.0862 1.0702
2.76 1.1154 1.0897 1.0722
2.77 1.1181 1.0929 1.0742
2.78 1.1207 1.0961 1.076
2.79 1.1231 1.0991 1.0778
2.8 1.1252 1.102 1.0795
2.81 1.1272 1.1047 1.0811
2.82 1.129 1.1072 1.0825
2.83 1.1306 1.1095 1.0839
2.84 1.1319 1.1117 1.0851
2.85 1.133 1.1136 1.0862
2.86 1.1339 1.1154 1.0872
2.87 1.1346 1.117 1.0881
2.88 1.1351 1.1183 1.0888
2.89 1.1353 1.1195 1.0895
2.9 1.1353 1.1205 1.09
2.91 1.1351 1.1212 1.0904
2.92 1.1348 1.1218 1.0907
2.93 1.1342 1.1222 1.0908
2.94 1.1335 1.1225 1.0909
2.95 1.1327 1.1226 1.0909
2.96 1.1317 1.1225 1.0908
2.97 1.1305 1.1223 1.0905
2.98 1.1293 1.1219 1.0903
2.99 1.128 1.1215 1.0899
3 1.1267 1.1209 1.0895
3.01 1.1253 1.1202 1.089
3.02 1.1239 1.1195 1.0885
3.03 1.1224 1.1187 1.0879
3.04 1.121 1.1178 1.0873
3.05 1.1196 1.1169 1.0867
3.06 1.1182 1.116 1.0861
3.07 1.1169 1.115 1.0854
3.08 1.1156 1.114 1.0847
3.09 1.1144 1.113 1.0841
3.1 1.1133 1.112 1.0834
3.11 1.1123 1.111 1.0827
3.12 1.1113 1.11 1.0821
3.13 1.1104 1.109 1.0814
3.14 1.1096 1.108 1.0808
3.15 1.1088 1.107 1.0801
3.16 1.1082 1.1061 1.0795
3.17 1.1076 1.1051 1.0789
3.18 1.107 1.1042 1.0783
3.19 1.1065 1.1033 1.0777
3.2 1.106 1.1023 1.0771
3.21 1.1056 1.1014 1.0765
3.22 1.1052 1.1004 1.0759
3.23 1.1047 1.0995 1.0753
3.24 1.1043 1.0985 1.0746
3.25 1.1038 1.0975 1.074
3.26 1.1032 1.0964 1.0733
3.27 1.1027 1.0953 1.0726
3.28 1.102 1.0942 1.0719
3.29 1.1013 1.093 1.0711
3.3 1.1004 1.0917 1.0703
3.31 1.0995 1.0904 1.0694
3.32 1.0984 1.089 1.0685
3.33 1.0972 1.0876 1.0675
3.34 1.0959 1.086 1.0665
3.35 1.0944 1.0844 1.0654
3.36 1.0928 1.0827 1.0642
3.37 1.091 1.0809 1.063
3.38 1.0891 1.0791 1.0617
3.39 1.0871 1.0771 1.0604
3.4 1.0848 1.075 1.059
3.41 1.0825 1.0729 1.0576
3.42 1.08 1.0707 1.056
3.43 1.0773 1.0684 1.0545
3.44 1.0745 1.066 1.0528
3.45 1.0716 1.0635 1.0512
3.46 1.0686 1.061 1.0494
3.47 1.0655 1.0584 1.0477
3.48 1.0623 1.0558 1.0459
3.49 1.0589 1.0531 1.044
3.5 1.0556 1.0503 1.0421
3.51 1.0521 1.0475 1.0402
3.52 1.0486 1.0447 1.0383
3.53 1.0451 1.0419 1.0364
3.54 1.0415 1.039 1.0344
3.55 1.0379 1.0361 1.0324
3.56 1.0343 1.0332 1.0305
3.57 1.0308 1.0303 1.0285
3.58 1.0272 1.0274 1.0265
3.59 1.0237 1.0245 1.0246
3.6 1.0202 1.0217 1.0226
3.61 1.0168 1.0188 1.0207
3.62 1.0134 1.016 1.0188
3.63 1.01 1.0132 1.0169
3.64 1.0068 1.0105 1.0151
3.65 1.0036 1.0077 1.0132
3.66 1.0005 1.0051 1.0114
3.67 0.99755 1.0025 1.0097
3.68 0.99465 0.99992 1.008
3.69 0.99185 0.99742 1.0063
3.7 0.98916 0.99498 1.0047
3.71 0.98657 0.9926 1.0031
3.72 0.9841 0.99029 1.0015
3.73 0.98174 0.98805 1
3.74 0.97949 0.98588 0.99858
3.75 0.97736 0.98378 0.99719
3.76 0.97534 0.98176 0.99584
3.77 0.97345 0.97981 0.99455
3.78 0.97167 0.97794 0.99331
3.79 0.97001 0.97615 0.99212
3.8 0.96846 0.97444 0.99099
3.81 0.96704 0.97281 0.98991
3.82 0.96573 0.97126 0.98889
3.83 0.96453 0.96979 0.98792
3.84 0.96345 0.9684 0.98701
3.85 0.96249 0.9671 0.98616
3.86 0.96163 0.96587 0.98536
3.87 0.96089 0.96473 0.98462
3.88 0.96025 0.96368 0.98394
3.89 0.95973 0.9627 0.98331
3.9 0.9593 0.96181 0.98274
3.91 0.95898 0.961 0.98223
3.92 0.95876 0.96028 0.98177
3.93 0.95865 0.95963 0.98137
3.94 0.95863 0.95907 0.98103
3.95 0.9587 0.95858 0.98074
3.96 0.95887 0.95818 0.9805
3.97 0.95913 0.95785 0.98032
3.98 0.95948 0.95761 0.98019
3.99 0.95992 0.95744 0.98012
4 0.96044 0.95735 0.9801
4.01 0.96105 0.95734 0.98013
4.02 0.96174 0.9574 0.98022
4.03 0.9625 0.95754 0.98035
4.04 0.96335 0.95775 0.98054
4.05 0.96427 0.95804 0.98078
4.06 0.96527 0.9584 0.98106
4.07 0.96633 0.95883 0.9814
4.08 0.96747 0.95933 0.98178
4.09 0.96867 0.95989 0.98221
4.1 0.96994 0.96053 0.98269
4.11 0.97128 0.96124 0.98321
4.12 0.97267 0.96201 0.98378
4.13 0.97413 0.96285 0.98439
4.14 0.97564 0.96375 0.98505
4.15 0.97721 0.96471 0.98574
4.16 0.97883 0.96573 0.98648
4.17 0.98051 0.96682 0.98726
4.18 0.98223 0.96796 0.98808
4.19 0.98401 0.96916 0.98893
4.2 0.98583 0.97042 0.98983
4.21 0.98769 0.97173 0.99076
4.22 0.9896 0.9731 0.99172
4.23 0.99155 0.97451 0.99272
4.24 0.99354 0.97598 0.99375
4.25 0.99556 0.9775 0.99481
4.26 0.99762 0.97906 0.99591
4.27 0.99971 0.98067 0.99703
4.28 1.0018 0.98232 0.99818
4.29 1.004 0.98402 0.99936
4.3 1.0062 0.98575 1.0006
4.31 1.0084 0.98753 1.0018
4.32 1.0106 0.98934 1.003
4.33 1.0129 0.99118 1.0043
4.34 1.0151 0.99306 1.0056
4.35 1.0174 0.99497 1.0069
4.36 1.0197 0.9969 1.0082
4.37 1.022 0.99886 1.0096
4.38 1.0243 1.0009 1.0109
4.39 1.0267 1.0029 1.0123
4.4 1.029 1.0049 1.0137
4.41 1.0313 1.0069 1.0151
4.42 1.0336 1.009 1.0165
4.43 1.036 1.0111 1.0179
4.44 1.0383 1.0132 1.0193
4.45 1.0406 1.0152 1.0207
4.46 1.0429 1.0173 1.0221
4.47 1.0452 1.0194 1.0236
4.48 1.0475 1.0215 1.025
4.49 1.0498 1.0236 1.0264
4.5 1.052 1.0257 1.0278
4.51 1.0542 1.0278 1.0292
4.52 1.0564 1.0299 1.0306
4.53 1.0586 1.0319 1.032
4.54 1.0607 1.034 1.0333
4.55 1.0628 1.036 1.0347
4.56 1.0648 1.038 1.036
4.57 1.0669 1.04 1.0373
4.58 1.0688 1.0419 1.0386
4.59 1.0708 1.0439 1.0399
4.6 1.0726 1.0458 1.0412
4.61 1.0745 1.0476 1.0424
4.62 1.0763 1.0494 1.0436
4.63 1.078 1.0512 1.0448
4.64 1.0796 1.053 1.046
4.65 1.0813 1.0547 1.0471
4.66 1.0828 1.0563 1.0482
4.67 1.0843 1.0579 1.0493
4.68 1.0857 1.0595 1.0503
4.69 1.0871 1.061 1.0513
4.7 1.0884 1.0624 1.0522
4.71 1.0896 1.0638 1.0532
4.72 1.0908 1.0652 1.054
4.73 1.0919 1.0664 1.0549
4.74 1.0929 1.0677 1.0557
4.75 1.0938 1.0688 1.0564
4.76 1.0947 1.0699 1.0572
4.77 1.0956 1.071 1.0579
4.78 1.0963 1.072 1.0585
4.79 1.097 1.0729 1.0591
4.8 1.0976 1.0738 1.0597
4.81 1.0982 1.0746 1.0602
4.82 1.0986 1.0753 1.0607
4.83 1.0991 1.076 1.0611
4.84 1.0994 1.0767 1.0615
4.85 1.0997 1.0772 1.0619
4.86 1.0999 1.0777 1.0622
4.87 1.1001 1.0782 1.0625
4.88 1.1002 1.0786 1.0627
4.89 1.1003 1.0789 1.0629
4.9 1.1003 1.0792 1.0631
4.91 1.1002 1.0794 1.0632
4.92 1.1001 1.0796 1.0633
4.93 1.1 1.0797 1.0633
4.94 1.0998 1.0797 1.0633
4.95 1.0995 1.0798 1.0633
4.96 1.0992 1.0797 1.0633
4.97 1.0989 1.0796 1.0632
4.98 1.0985 1.0795 1.0631
4.99 1.0981 1.0793 1.0629
5 1.0976 1.0791 1.0627
5.01 1.0971 1.0788 1.0625
5.02 1.0965 1.0785 1.0623
5.03 1.0959 1.0781 1.062
5.04 1.0953 1.0777 1.0617
5.05 1.0947 1.0772 1.0614
5.06 1.0939 1.0767 1.061
5.07 1.0932 1.0762 1.0607
5.08 1.0924 1.0756 1.0603
5.09 1.0916 1.075 1.0598
5.1 1.0908 1.0743 1.0594
5.11 1.0899 1.0736 1.0589
5.12 1.0889 1.0728 1.0584
5.13 1.088 1.0721 1.0578
5.14 1.087 1.0712 1.0573
5.15 1.0859 1.0704 1.0567
5.16 1.0849 1.0695 1.0561
5.17 1.0838 1.0686 1.0554
5.18 1.0826 1.0676 1.0548
5.19 1.0814 1.0666 1.0541
5.2 1.0802 1.0656 1.0534
5.21 1.079 1.0645 1.0526
5.22 1.0777 1.0634 1.0519
5.23 1.0764 1.0623 1.0511
5.24 1.075 1.0611 1.0503
5.25 1.0736 1.0599 1.0495
5.26 1.0722 1.0587 1.0487
5.27 1.0707 1.0574 1.0478
5.28 1.0693 1.0561 1.047
5.29 1.0677 1.0548 1.0461
5.3 1.0662 1.0535 1.0452
5.31 1.0646 1.0521 1.0442
5.32 1.063 1.0507 1.0433
5.33 1.0614 1.0493 1.0423
5.34 1.0598 1.0479 1.0414
5.35 1.0581 1.0464 1.0404
5.36 1.0564 1.0449 1.0394
5.37 1.0547 1.0434 1.0384
5.38 1.053 1.0419 1.0374
5.39 1.0513 1.0404 1.0364
5.4 1.0495 1.0389 1.0353
5.41 1.0478 1.0373 1.0343
5.42 1.046 1.0358 1.0332
5.43 1.0443 1.0342 1.0322
5.44 1.0425 1.0327 1.0311
5.45 1.0407 1.0311 1.0301
5.46 1.039 1.0296 1.029
5.47 1.0372 1.028 1.028
5.48 1.0355 1.0264 1.0269
5.49 1.0337 1.0249 1.0259
5.5 1.032 1.0233 1.0248
5.51 1.0303 1.0218 1.0238
5.52 1.0286 1.0202 1.0227
5.53 1.0269 1.0187 1.0217
5.54 1.0253 1.0172 1.0207
5.55 1.0236 1.0157 1.0197
5.56 1.022 1.0142 1.0187
5.57 1.0205 1.0128 1.0177
5.58 1.0189 1.0113 1.0167
5.59 1.0174 1.0099 1.0157
5.6 1.0159 1.0085 1.0148
5.61 1.0145 1.0072 1.0138
5.62 1.013 1.0058 1.0129
5.63 1.0117 1.0045 1.012
5.64 1.0103 1.0032 1.0111
5.65 1.009 1.0019 1.0103
5.66 1.0078 1.0007 1.0094
5.67 1.0066 0.99951 1.0086
5.68 1.0054 0.99835 1.0078
5.69 1.0043 0.99722 1.007
5.7 1.0032 0.99613 1.0063
5.71 1.0022 0.99507 1.0055
5.72 1.0012 0.99404 1.0048
5.73 1.0002 0.99306 1.0041
5.74 0.99935 0.99211 1.0035
5.75 0.99851 0.9912 1.0029
5.76 0.99773 0.99033 1.0023
5.77 0.99699 0.9895 1.0017
5.78 0.9963 0.98871 1.0011
5.79 0.99566 0.98796 1.0006
5.8 0.99507 0.98726 1.0001
5.81 0.99454 0.98659 0.99964
5.82 0.99405 0.98596 0.9992
5.83 0.99361 0.98538 0.99879
5.84 0.99323 0.98484 0.99841
5.85 0.9929 0.98434 0.99806
5.86 0.99261 0.98388 0.99773
5.87 0.99238 0.98347 0.99744
5.88 0.99219 0.98309 0.99717
5.89 0.99206 0.98276 0.99694
5.9 0.99197 0.98247 0.99673
5.91 0.99193 0.98223 0.99655
5.92 0.99194 0.98202 0.9964
5.93 0.992 0.98185 0.99628
5.94 0.9921 0.98173 0.99619
5.95 0.99225 0.98165 0.99613
5.96 0.99245 0.98161 0.99609
5.97 0.99269 0.9816 0.99609
