0.58 189.53 191.79 193.93 195.97 197.87 199.65 201.28 202.77 204.1 205.28 206.3
0.59 192.3 194.72 197.04 199.25 201.32 203.27 205.07 206.72 208.21 209.54 210.71
0.6 195 197.6 200.1 202.48 204.74 206.86 208.83 210.66 212.31 213.8 215.12
0.61 197.63 200.42 203.1 205.67 208.12 210.43 212.59 214.59 216.42 218.07 219.55
0.62 200.2 203.18 206.06 208.83 211.47 213.98 216.33 218.52 220.53 222.36 224.01
0.63 202.7 205.89 208.97 211.95 214.8 217.51 220.07 222.46 224.67 226.68 228.51
0.64 205.14 208.54 211.85 215.05 218.12 221.05 223.82 226.42 228.83 231.05 233.06
0.65 207.52 211.15 214.68 218.11 221.42 224.59 227.59 230.41 233.04 235.46 237.67
0.66 209.84 213.71 217.49 221.17 224.72 228.13 231.38 234.44 237.3 239.95 242.37
0.67 212.1 216.22 220.26 224.2 228.02 231.7 235.21 238.53 241.64 244.52 247.16
0.68 214.31 218.69 223.01 227.23 231.33 235.29 239.08 242.68 246.05 249.19 252.07
0.69 216.46 221.12 225.73 230.26 234.66 238.93 243.02 246.9 250.56 253.97 257.11
0.7 218.55 223.52 228.44 233.28 238.02 242.61 247.02 251.22 255.18 258.88 262.29
0.71 220.59 225.88 231.13 236.32 241.4 246.34 251.1 255.64 259.93 263.94 267.65
0.72 222.57 228.2 233.81 239.37 244.83 250.15 255.28 260.18 264.82 269.17 273.19
0.73 224.5 230.5 236.49 242.45 248.31 254.03 259.56 264.86 269.88 274.58 278.94
0.74 226.38 232.76 239.17 245.55 251.84 258.01 263.97 269.69 275.12 280.2 284.91
0.75 228.2 235 241.84 248.68 255.45 262.08 268.52 274.69 280.55 286.04 291.13
0.76 229.97 237.21 244.52 251.85 259.13 266.27 273.21 279.87 286.2 292.13 297.62
0.77 231.69 239.39 247.21 255.07 262.89 270.59 278.07 285.26 292.08 298.47 304.38
0.78 233.35 241.55 249.91 258.35 266.76 275.05 283.11 290.86 298.21 305.09 311.44
0.79 234.95 243.69 252.63 261.68 270.73 279.66 288.36 296.71 304.61 312 318.81
0.8 236.49 245.8 255.37 265.08 274.82 284.44 293.81 302.8 311.3 319.21 326.49
0.81 237.97 247.89 258.13 268.56 279.04 289.41 299.5 309.16 318.28 326.74 334.49
0.82 239.39 249.96 260.91 272.12 283.4 294.57 305.43 315.81 325.56 334.58 342.8
0.83 240.73 251.99 263.73 275.77 287.92 299.95 311.62 322.75 333.16 342.73 351.41
0.84 242.01 254.01 266.57 279.51 292.6 305.55 318.09 329.99 341.06 351.19 360.3
0.85 243.21 255.99 269.45 283.37 297.46 311.39 324.85 337.54 349.28 359.93 369.45
0.86 244.34 257.95 272.36 287.33 302.51 317.49 331.9 345.4 357.79 368.94 378.82
0.87 245.38 259.87 275.32 291.42 307.77 323.86 339.25 353.56 366.57 378.17 388.35
0.88 246.32 261.76 278.32 295.65 313.24 330.51 346.91 362.01 375.6 387.58 398.01
0.89 247.18 263.61 281.36 300.01 318.95 337.45 354.86 370.73 384.83 397.13 407.71
0.9 247.93 265.41 284.45 304.53 324.9 344.68 363.1 379.69 394.23 406.75 417.41
0.91 248.57 267.17 287.59 309.21 331.1 352.2 371.62 388.85 403.73 416.38 427.03
0.92 249.1 268.88 290.78 314.06 337.57 360.02 380.38 398.16 413.28 425.96 436.52
0.93 249.51 270.54 294.02 319.09 344.31 368.12 389.36 407.58 422.82 435.42 445.79
0.94 249.79 272.13 297.32 324.32 351.34 376.48 398.51 417.03 432.27 444.69 454.81
0.95 249.94 273.65 300.68 329.75 358.64 385.09 407.78 426.47 441.57 453.72 463.51
0.96 249.94 275.09 304.1 335.4 366.23 393.92 417.12 435.82 450.67 462.44 471.84
0.97 249.8 276.45 307.58 341.27 374.09 402.92 426.47 445.02 459.49 470.82 479.78
0.98 249.5 277.72 311.13 347.38 382.21 412.04 435.76 454.01 468 478.81 487.28
0.99 249.04 278.89 314.74 353.73 390.58 421.25 444.93 462.73 476.14 486.38 494.33
1 248.41 279.95 318.42 360.33 399.16 430.47 453.91 471.13 483.88 493.49 500.89
1.01 247.61 280.89 322.18 367.18 407.93 439.64 462.65 479.16 491.18 500.13 506.96
1.02 246.64 281.69 326.01 374.3 416.84 448.71 471.09 486.78 498.01 506.28 512.53
