0.1 40.869 41.649 42.269 42.757 43.133 43.41
0.101 40.896 41.688 42.318 42.817 43.202 43.489
0.102 40.923 41.727 42.368 42.877 43.272 43.567
0.103 40.949 41.765 42.418 42.937 43.341 43.646
0.104 40.976 41.804 42.468 42.997 43.411 43.725
0.105 41.003 41.843 42.518 43.057 43.481 43.804
0.106 41.03 41.882 42.568 43.118 43.551 43.883
0.107 41.057 41.921 42.618 43.178 43.622 43.963
0.108 41.083 41.96 42.668 43.238 43.692 44.042
0.109 41.11 41.999 42.718 43.299 43.762 44.122
0.11 41.137 42.038 42.768 43.36 43.833 44.202
0.111 41.164 42.077 42.818 43.42 43.904 44.282
0.112 41.191 42.116 42.869 43.481 43.974 44.362
0.113 41.218 42.155 42.919 43.542 44.045 44.442
0.114 41.245 42.194 42.969 43.603 44.116 44.522
0.115 41.272 42.233 43.02 43.664 44.187 44.603
0.116 41.299 42.272 43.07 43.725 44.258 44.683
0.117 41.326 42.311 43.121 43.786 44.329 44.764
0.118 41.352 42.35 43.171 43.847 44.4 44.845
0.119 41.379 42.39 43.222 43.908 44.471 44.926
0.12 41.406 42.429 43.272 43.969 44.543 45.007
0.121 41.433 42.468 43.323 44.031 44.614 45.088
0.122 41.46 42.507 43.373 44.092 44.685 45.169
0.123 41.487 42.546 43.424 44.153 44.757 45.25
0.124 41.514 42.586 43.474 44.215 44.828 45.331
0.125 41.541 42.625 43.525 44.276 44.9 45.412
0.126 41.568 42.664 43.576 44.337 44.972 45.494
0.127 41.595 42.703 43.626 44.399 45.043 45.575
0.128 41.622 42.743 43.677 44.46 45.115 45.657
0.129 41.649 42.782 43.728 44.522 45.187 45.738
0.13 41.676 42.821 43.778 44.583 45.259 45.82
0.131 41.703 42.86 43.829 44.645 45.33 45.902
0.132 41.73 42.899 43.88 44.706 45.402 45.984
0.133 41.757 42.939 43.93 44.768 45.474 46.065
0.134 41.783 42.978 43.981 44.829 45.546 46.147
0.135 41.81 43.017 44.032 44.891 45.618 46.229
0.136 41.837 43.056 44.083 44.952 45.69 46.311
0.137 41.864 43.096 44.133 45.014 45.762 46.393
0.138 41.891 43.135 44.184 45.076 45.834 46.475
0.139 41.918 43.174 44.235 45.137 45.906 46.557
0.14 41.945 43.213 44.285 45.199 45.978 46.639
0.141 41.972 43.252 44.336 45.26 46.05 46.721
0.142 41.998 43.291 44.387 45.322 46.122 46.803
0.143 42.025 43.33 44.437 45.383 46.194 46.885
0.144 42.052 43.37 44.488 45.445 46.266 46.968
0.145 42.079 43.409 44.539 45.507 46.338 47.05
0.146 42.106 43.448 44.589 45.568 46.41 47.132
0.147 42.132 43.487 44.64 45.63 46.482 47.214
0.148 42.159 43.526 44.69 45.691 46.554 47.296
0.149 42.186 43.565 44.741 45.753 46.626 47.378
0.15 42.212 43.604 44.791 45.814 46.698 47.461
0.151 42.239 43.643 44.842 45.876 46.77 47.543
0.152 42.266 43.682 44.892 45.937 46.842 47.625
0.153 42.292 43.721 44.943 45.998 46.914 47.707
0.154 42.319 43.76 44.993 46.06 46.986 47.789
0.155 42.346 43.799 45.044 46.121 47.058 47.871
0.156 42.372 43.837 45.094 46.183 47.13 47.953
0.157 42.399 43.876 45.144 46.244 47.202 48.036
0.158 42.425 43.915 45.195 46.305 47.273 48.118
0.159 42.452 43.954 45.245 46.366 47.345 48.2
0.16 42.478 43.992 45.295 46.428 47.417 48.282
0.161 42.505 44.031 45.345 46.489 47.489 48.364
0.162 42.531 44.07 45.396 46.55 47.561 48.446
0.163 42.558 44.108 45.446 46.611 47.632 48.528
0.164 42.584 44.147 45.496 46.672 47.704 48.61
0.165 42.61 44.186 45.546 46.733 47.775 48.691
0.166 42.637 44.224 45.596 46.794 47.847 48.773
0.167 42.663 44.263 45.646 46.855 47.919 48.855
0.168 42.689 44.301 45.696 46.916 47.99 48.937
0.169 42.715 44.339 45.746 46.977 48.061 49.019
0.17 42.741 44.378 45.795 47.038 48.133 49.1
0.171 42.768 44.416 45.845 47.098 48.204 49.182
0.172 42.794 44.454 45.895 47.159 48.275 49.263
0.173 42.82 44.493 45.945 47.22 48.347 49.345
0.174 42.846 44.531 45.994 47.28 48.418 49.426
0.175 42.872 44.569 46.044 47.341 48.489 49.508
0.176 42.898 44.607 46.093 47.401 48.56 49.589
0.177 42.924 44.645 46.143 47.461 48.631 49.67
0.178 42.95 44.683 46.192 47.522 48.702 49.752
0.179 42.976 44.721 46.241 47.582 48.773 49.833
0.18 43.001 44.759 46.291 47.642 48.843 49.914
0.181 43.027 44.797 46.34 47.702 48.914 49.995
0.182 43.053 44.835 46.389 47.763 48.985 50.076
0.183 43.079 44.872 46.438 47.823 49.055 50.157
0.184 43.104 44.91 46.487 47.882 49.126 50.237
0.185 43.13 44.948 46.536 47.942 49.196 50.318
0.186 43.156 44.985 46.585 48.002 49.266 50.399
0.187 43.181 45.023 46.634 48.062 49.337 50.479
0.188 43.207 45.06 46.683 48.121 49.407 50.56
0.189 43.232 45.098 46.731 48.181 49.477 50.64
0.19 43.258 45.135 46.78 48.24 49.547 50.72
0.191 43.283 45.172 46.829 48.3 49.617 50.801
0.192 43.308 45.209 46.877 48.359 49.687 50.881
0.193 43.334 45.247 46.926 48.418 49.756 50.961
0.194 43.359 45.284 46.974 48.478 49.826 51.041
0.195 43.384 45.321 47.022 48.537 49.896 51.121
0.196 43.409 45.358 47.07 48.596 49.965 51.2
0.197 43.434 45.395 47.119 48.655 50.035 51.28
0.198 43.46 45.432 47.167 48.713 50.104 51.36
0.199 43.485 45.468 47.215 48.772 50.173 51.439
0.2 43.51 45.505 47.262 48.831 50.242 51.518
0.201 43.534 45.542 47.31 48.889 50.311 51.597
0.202 43.559 45.578 47.358 48.948 50.38 51.677
0.203 43.584 45.615 47.406 49.006 50.449 51.756
0.204 43.609 45.651 47.453 49.064 50.517 51.834
0.205 43.634 45.688 47.501 49.122 50.586 51.913
0.206 43.658 45.724 47.548 49.18 50.654 51.992
0.207 43.683 45.76 47.595 49.238 50.723 52.07
0.208 43.707 45.796 47.642 49.296 50.791 52.149
0.209 43.732 45.832 47.689 49.354 50.859 52.227
0.21 43.756 45.868 47.736 49.411 50.927 52.305
0.211 43.781 45.904 47.783 49.469 50.995 52.383
0.212 43.805 45.94 47.83 49.526 51.063 52.461
0.213 43.829 45.976 47.877 49.584 51.13 52.539
0.214 43.854 46.012 47.924 49.641 51.198 52.617
0.215 43.878 46.047 47.97 49.698 51.265 52.694
0.216 43.902 46.083 48.017 49.755 51.332 52.772
0.217 43.926 46.118 48.063 49.812 51.399 52.849
0.218 43.95 46.154 48.109 49.869 51.466 52.926
0.219 43.974 46.189 48.155 49.925 51.533 53.003
0.22 43.998 46.224 48.201 49.982 51.6 53.08
0.221 44.022 46.259 48.247 50.038 51.667 53.156
0.222 44.045 46.294 48.293 50.094 51.733 53.233
0.223 44.069 46.329 48.339 50.151 51.8 53.309
0.224 44.093 46.364 48.384 50.207 51.866 53.386
0.225 44.116 46.399 48.43 50.262 51.932 53.462
0.226 44.14 46.434 48.475 50.318 51.998 53.538
0.227 44.163 46.468 48.521 50.374 52.064 53.613
0.228 44.187 46.503 48.566 50.429 52.129 53.689
0.229 44.21 46.537 48.611 50.485 52.195 53.765
0.23 44.233 46.572 48.656 50.54 52.26 53.84
0.231 44.256 46.606 48.701 50.595 52.325 53.915
0.232 44.28 46.64 48.746 50.65 52.39 53.99
0.233 44.303 46.674 48.79 50.705 52.455 54.065
0.234 44.326 46.708 48.835 50.76 52.52 54.14
0.235 44.349 46.742 48.879 50.814 52.585 54.214
0.236 44.371 46.776 48.923 50.869 52.649 54.288
0.237 44.394 46.81 48.968 50.923 52.713 54.363
0.238 44.417 46.843 49.012 50.977 52.778 54.437
0.239 44.44 46.877 49.055 51.032 52.842 54.51
0.24 44.462 46.91 49.099 51.085 52.905 54.584
0.241 44.485 46.943 49.143 51.139 52.969 54.658
0.242 44.507 46.977 49.187 51.193 53.033 54.731
0.243 44.53 47.01 49.23 51.246 53.096 54.804
0.244 44.552 47.043 49.273 51.3 53.159 54.877
0.245 44.574 47.076 49.316 51.353 53.222 54.95
0.246 44.596 47.108 49.36 51.406 53.285 55.022
0.247 44.618 47.141 49.402 51.459 53.348 55.095
0.248 44.64 47.174 49.445 51.511 53.41 55.167
0.249 44.662 47.206 49.488 51.564 53.473 55.239
0.25 44.684 47.239 49.531 51.617 53.535 55.311
0.251 44.706 47.271 49.573 51.669 53.597 55.382
0.252 44.728 47.303 49.615 51.721 53.659 55.454
0.253 44.749 47.335 49.657 51.773 53.72 55.525
0.254 44.771 47.367 49.699 51.825 53.782 55.596
0.255 44.792 47.399 49.741 51.876 53.843 55.667
0.256 44.814 47.431 49.783 51.928 53.904 55.738
0.257 44.835 47.463 49.825 51.979 53.965 55.808
0.258 44.856 47.494 49.866 52.03 54.026 55.879
0.259 44.877 47.525 49.907 52.081 54.086 55.949
0.26 44.899 47.557 49.949 52.132 54.147 56.018
0.261 44.92 47.588 49.99 52.183 54.207 56.088
0.262 44.94 47.619 50.031 52.233 54.267 56.158
0.263 44.961 47.65 50.071 52.284 54.327 56.227
0.264 44.982 47.681 50.112 52.334 54.386 56.296
0.265 45.003 47.712 50.152 52.384 54.446 56.365
0.266 45.023 47.742 50.193 52.434 54.505 56.433
0.267 45.044 47.773 50.233 52.484 54.564 56.502
0.268 45.064 47.803 50.273 52.533 54.623 56.57
0.269 45.085 47.834 50.313 52.582 54.682 56.638
0.27 45.105 47.864 50.353 52.632 54.74 56.706
0.271 45.125 47.894 50.392 52.681 54.798 56.773
0.272 45.145 47.924 50.432 52.729 54.857 56.84
0.273 45.165 47.954 50.471 52.778 54.914 56.907
0.274 45.185 47.983 50.51 52.826 54.972 56.974
0.275 45.205 48.013 50.549 52.875 55.03 57.041
0.276 45.225 48.042 50.588 52.923 55.087 57.107
0.277 45.245 48.072 50.627 52.971 55.144 57.174
