0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.488,0,0,0,0,0,0,0,0,0,36.488,0,0,0,0,0,0,0,0,0,36.488,0,0,0,0,0,0,0,0,0,36.488,0,0,0,0,0,0,0,0,0,36.488
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49,0,0,0,0,0,0,0,0,0,36.49,0,0,0,0,0,0,0,0,0,36.49,0,0,0,0,0,0,0,0,0,36.49,0,0,0,0,0,0,0,0,0,36.49
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.492,0,0,0,0,0,0,0,0,0,36.492,0,0,0,0,0,0,0,0,0,36.492,0,0,0,0,0,0,0,0,0,36.492,0,0,0,0,0,0,0,0,0,36.492
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.494,0,0,0,0,0,0,0,0,0,36.494,0,0,0,0,0,0,0,0,0,36.494,0,0,0,0,0,0,0,0,0,36.494,0,0,0,0,0,0,0,0,0,36.494
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.496,0,0,0,0,0,0,0,0,0,36.496,0,0,0,0,0,0,0,0,0,36.496,0,0,0,0,0,0,0,0,0,36.496,0,0,0,0,0,0,0,0,0,36.496
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.499,0,0,0,0,0,0,0,0,0,36.499,0,0,0,0,0,0,0,0,0,36.499,0,0,0,0,0,0,0,0,0,36.499,0,0,0,0,0,0,0,0,0,36.499
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.501,0,0,0,0,0,0,0,0,0,36.501,0,0,0,0,0,0,0,0,0,36.501,0,0,0,0,0,0,0,0,0,36.501,0,0,0,0,0,0,0,0,0,36.501
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.504,0,0,0,0,0,0,0,0,0,36.504,0,0,0,0,0,0,0,0,0,36.504,0,0,0,0,0,0,0,0,0,36.504,0,0,0,0,0,0,0,0,0,36.504
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.506,0,0,0,0,0,0,0,0,0,36.506,0,0,0,0,0,0,0,0,0,36.506,0,0,0,0,0,0,0,0,0,36.506,0,0,0,0,0,0,0,0,0,36.506
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.509,0,0,0,0,0,0,0,0,0,36.509,0,0,0,0,0,0,0,0,0,36.509,0,0,0,0,0,0,0,0,0,36.509,0,0,0,0,0,0,0,0,0,36.509
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.512,0,0,0,0,0,0,0,0,0,36.512,0,0,0,0,0,0,0,0,0,36.512,0,0,0,0,0,0,0,0,0,36.512,0,0,0,0,0,0,0,0,0,36.512
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.515,0,0,0,0,0,0,0,0,0,36.515,0,0,0,0,0,0,0,0,0,36.515,0,0,0,0,0,0,0,0,0,36.515,0,0,0,0,0,0,0,0,0,36.515
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.518,0,0,0,0,0,0,0,0,0,36.518,0,0,0,0,0,0,0,0,0,36.518,0,0,0,0,0,0,0,0,0,36.518,0,0,0,0,0,0,0,0,0,36.518
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.521,0,0,0,0,0,0,0,0,0,36.521,0,0,0,0,0,0,0,0,0,36.521,0,0,0,0,0,0,0,0,0,36.521,0,0,0,0,0,0,0,0,0,36.521
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.524,0,0,0,0,0,0,0,0,0,36.524,0,0,0,0,0,0,0,0,0,36.524,0,0,0,0,0,0,0,0,0,36.524,0,0,0,0,0,0,0,0,0,36.524
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.528,0,0,0,0,0,0,0,0,0,36.528,0,0,0,0,0,0,0,0,0,36.528,0,0,0,0,0,0,0,0,0,36.528,0,0,0,0,0,0,0,0,0,36.528
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.531,0,0,0,0,0,0,0,0,0,36.531,0,0,0,0,0,0,0,0,0,36.531,0,0,0,0,0,0,0,0,0,36.531,0,0,0,0,0,0,0,0,0,36.531
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.535,0,0,0,0,0,0,0,0,0,36.535,0,0,0,0,0,0,0,0,0,36.535,0,0,0,0,0,0,0,0,0,36.535,0,0,0,0,0,0,0,0,0,36.535
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.538,0,0,0,0,0,0,0,0,0,36.538,0,0,0,0,0,0,0,0,0,36.538,0,0,0,0,0,0,0,0,0,36.538,0,0,0,0,0,0,0,0,0,36.538
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.542,0,0,0,0,0,0,0,0,0,36.542,0,0,0,0,0,0,0,0,0,36.542,0,0,0,0,0,0,0,0,0,36.542,0,0,0,0,0,0,0,0,0,36.542
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.546,0,0,0,0,0,0,0,0,0,36.546,0,0,0,0,0,0,0,0,0,36.546,0,0,0,0,0,0,0,0,0,36.546,0,0,0,0,0,0,0,0,0,36.546
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.55,0,0,0,0,0,0,0,0,0,36.55,0,0,0,0,0,0,0,0,0,36.55,0,0,0,0,0,0,0,0,0,36.55,0,0,0,0,0,0,0,0,0,36.55
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.554,0,0,0,0,0,0,0,0,0,36.554,0,0,0,0,0,0,0,0,0,36.554,0,0,0,0,0,0,0,0,0,36.554,0,0,0,0,0,0,0,0,0,36.554
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.558,0,0,0,0,0,0,0,0,0,36.558,0,0,0,0,0,0,0,0,0,36.558,0,0,0,0,0,0,0,0,0,36.558,0,0,0,0,0,0,0,0,0,36.558
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.562,0,0,0,0,0,0,0,0,0,36.562,0,0,0,0,0,0,0,0,0,36.562,0,0,0,0,0,0,0,0,0,36.562,0,0,0,0,0,0,0,0,0,36.562
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.567,0,0,0,0,0,0,0,0,0,36.567,0,0,0,0,0,0,0,0,0,36.567,0,0,0,0,0,0,0,0,0,36.567,0,0,0,0,0,0,0,0,0,36.567
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.571,0,0,0,0,0,0,0,0,0,36.571,0,0,0,0,0,0,0,0,0,36.571,0,0,0,0,0,0,0,0,0,36.571,0,0,0,0,0,0,0,0,0,36.571
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.576,0,0,0,0,0,0,0,0,0,36.576,0,0,0,0,0,0,0,0,0,36.576,0,0,0,0,0,0,0,0,0,36.576,0,0,0,0,0,0,0,0,0,36.576
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58,0,0,0,0,0,0,0,0,0,36.58,0,0,0,0,0,0,0,0,0,36.58,0,0,0,0,0,0,0,0,0,36.58,0,0,0,0,0,0,0,0,0,36.58
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.585,0,0,0,0,0,0,0,0,0,36.585,0,0,0,0,0,0,0,0,0,36.585,0,0,0,0,0,0,0,0,0,36.585,0,0,0,0,0,0,0,0,0,36.585
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.59,0,0,0,0,0,0,0,0,0,36.59,0,0,0,0,0,0,0,0,0,36.59,0,0,0,0,0,0,0,0,0,36.59,0,0,0,0,0,0,0,0,0,36.59
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.595,0,0,0,0,0,0,0,0,0,36.595,0,0,0,0,0,0,0,0,0,36.595,0,0,0,0,0,0,0,0,0,36.595,0,0,0,0,0,0,0,0,0,36.595
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,0,0,0,36.6
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.605,0,0,0,0,0,0,0,0,0,36.605,0,0,0,0,0,0,0,0,0,36.605,0,0,0,0,0,0,0,0,0,36.605,0,0,0,0,0,0,0,0,0,36.605
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.611,0,0,0,0,0,0,0,0,0,36.611,0,0,0,0,0,0,0,0,0,36.611,0,0,0,0,0,0,0,0,0,36.611,0,0,0,0,0,0,0,0,0,36.611
0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.616,0,0,0,0,0,0,0,0,0,36.616,0,0,0,0,0,0,0,0,0,36.616,0,0,0,0,0,0,0,0,0,36.616,0,0,0,0,0,0,0,0,0,36.616
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.621,0,0,0,0,0,0,0,0,0,36.621,0,0,0,0,0,0,0,0,0,36.621,0,0,0,0,0,0,0,0,0,36.621,0,0,0,0,0,0,0,0,0,36.621
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,0,36.627,0,0,0,0,0,0,0,0,0,36.627
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.633,0,0,0,0,0,0,0,0,0,36.633,0,0,0,0,0,0,0,0,0,36.633,0,0,0,0,0,0,0,0,0,36.633,0,0,0,0,0,0,0,0,0,36.633
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.639,0,0,0,0,0,0,0,0,0,36.639,0,0,0,0,0,0,0,0,0,36.639,0,0,0,0,0,0,0,0,0,36.639,0,0,0,0,0,0,0,0,0,36.639
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.644,0,0,0,0,0,0,0,0,0,36.644,0,0,0,0,0,0,0,0,0,36.644,0,0,0,0,0,0,0,0,0,36.644,0,0,0,0,0,0,0,0,0,36.644
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.65,0,0,0,0,0,0,0,0,0,36.65,0,0,0,0,0,0,0,0,0,36.65,0,0,0,0,0,0,0,0,0,36.65,0,0,0,0,0,0,0,0,0,36.65
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.657,0,0,0,0,0,0,0,0,0,36.657,0,0,0,0,0,0,0,0,0,36.657,0,0,0,0,0,0,0,0,0,36.657,0,0,0,0,0,0,0,0,0,36.657
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.663,0,0,0,0,0,0,0,0,0,36.663,0,0,0,0,0,0,0,0,0,36.663,0,0,0,0,0,0,0,0,0,36.663,0,0,0,0,0,0,0,0,0,36.663
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.669,0,0,0,0,0,0,0,0,0,36.669,0,0,0,0,0,0,0,0,0,36.669,0,0,0,0,0,0,0,0,0,36.669,0,0,0,0,0,0,0,0,0,36.669
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.676,0,0,0,0,0,0,0,0,0,36.676,0,0,0,0,0,0,0,0,0,36.676,0,0,0,0,0,0,0,0,0,36.676,0,0,0,0,0,0,0,0,0,36.676
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.682,0,0,0,0,0,0,0,0,0,36.682,0,0,0,0,0,0,0,0,0,36.682,0,0,0,0,0,0,0,0,0,36.682,0,0,0,0,0,0,0,0,0,36.682
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.689,0,0,0,0,0,0,0,0,0,36.689,0,0,0,0,0,0,0,0,0,36.689,0,0,0,0,0,0,0,0,0,36.689,0,0,0,0,0,0,0,0,0,36.689
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.695,0,0,0,0,0,0,0,0,0,36.695,0,0,0,0,0,0,0,0,0,36.695,0,0,0,0,0,0,0,0,0,36.695,0,0,0,0,0,0,0,0,0,36.695
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.702,0,0,0,0,0,0,0,0,0,36.702,0,0,0,0,0,0,0,0,0,36.702,0,0,0,0,0,0,0,0,0,36.702,0,0,0,0,0,0,0,0,0,36.702
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.709,0,0,0,0,0,0,0,0,0,36.709,0,0,0,0,0,0,0,0,0,36.709,0,0,0,0,0,0,0,0,0,36.709,0,0,0,0,0,0,0,0,0,36.709
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.716,0,0,0,0,0,0,0,0,0,36.716,0,0,0,0,0,0,0,0,0,36.716,0,0,0,0,0,0,0,0,0,36.716,0,0,0,0,0,0,0,0,0,36.716
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.723,0,0,0,0,0,0,0,0,0,36.723,0,0,0,0,0,0,0,0,0,36.723,0,0,0,0,0,0,0,0,0,36.723,0,0,0,0,0,0,0,0,0,36.723
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.731,0,0,0,0,0,0,0,0,0,36.731,0,0,0,0,0,0,0,0,0,36.731,0,0,0,0,0,0,0,0,0,36.731,0,0,0,0,0,0,0,0,0,36.731
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.738,0,0,0,0,0,0,0,0,0,36.738,0,0,0,0,0,0,0,0,0,36.738,0,0,0,0,0,0,0,0,0,36.738,0,0,0,0,0,0,0,0,0,36.738
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.746,0,0,0,0,0,0,0,0,0,36.746,0,0,0,0,0,0,0,0,0,36.746,0,0,0,0,0,0,0,0,0,36.746,0,0,0,0,0,0,0,0,0,36.746
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.753,0,0,0,0,0,0,0,0,0,36.753,0,0,0,0,0,0,0,0,0,36.753,0,0,0,0,0,0,0,0,0,36.753,0,0,0,0,0,0,0,0,0,36.753
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.761,0,0,0,0,0,0,0,0,0,36.761,0,0,0,0,0,0,0,0,0,36.761,0,0,0,0,0,0,0,0,0,36.761,0,0,0,0,0,0,0,0,0,36.761
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.769,0,0,0,0,0,0,0,0,0,36.769,0,0,0,0,0,0,0,0,0,36.769,0,0,0,0,0,0,0,0,0,36.769,0,0,0,0,0,0,0,0,0,36.769
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.776,0,0,0,0,0,0,0,0,0,36.776,0,0,0,0,0,0,0,0,0,36.776,0,0,0,0,0,0,0,0,0,36.776,0,0,0,0,0,0,0,0,0,36.776
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.784,0,0,0,0,0,0,0,0,0,36.784,0,0,0,0,0,0,0,0,0,36.784,0,0,0,0,0,0,0,0,0,36.784,0,0,0,0,0,0,0,0,0,36.784
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.793,0,0,0,0,0,0,0,0,0,36.793,0,0,0,0,0,0,0,0,0,36.793,0,0,0,0,0,0,0,0,0,36.793,0,0,0,0,0,0,0,0,0,36.793
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.801,0,0,0,0,0,0,0,0,0,36.801,0,0,0,0,0,0,0,0,0,36.801,0,0,0,0,0,0,0,0,0,36.801,0,0,0,0,0,0,0,0,0,36.801
0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.809,0,0,0,0,0,0,0,0,0,36.809,0,0,0,0,0,0,0,0,0,36.809,0,0,0,0,0,0,0,0,0,36.809,0,0,0,0,0,0,0,0,0,36.809
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.817,0,0,0,0,0,0,0,0,0,36.817,0,0,0,0,0,0,0,0,0,36.817,0,0,0,0,0,0,0,0,0,36.817,0,0,0,0,0,0,0,0,0,36.817
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.826,0,0,0,0,0,0,0,0,0,36.826,0,0,0,0,0,0,0,0,0,36.826,0,0,0,0,0,0,0,0,0,36.826,0,0,0,0,0,0,0,0,0,36.826
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.835,0,0,0,0,0,0,0,0,0,36.835,0,0,0,0,0,0,0,0,0,36.835,0,0,0,0,0,0,0,0,0,36.835,0,0,0,0,0,0,0,0,0,36.835
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.843,0,0,0,0,0,0,0,0,0,36.843,0,0,0,0,0,0,0,0,0,36.843,0,0,0,0,0,0,0,0,0,36.843,0,0,0,0,0,0,0,0,0,36.843
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.852,0,0,0,0,0,0,0,0,0,36.852,0,0,0,0,0,0,0,0,0,36.852,0,0,0,0,0,0,0,0,0,36.852,0,0,0,0,0,0,0,0,0,36.852
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.861,0,0,0,0,0,0,0,0,0,36.861,0,0,0,0,0,0,0,0,0,36.861,0,0,0,0,0,0,0,0,0,36.861,0,0,0,0,0,0,0,0,0,36.861
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.87,0,0,0,0,0,0,0,0,0,36.87,0,0,0,0,0,0,0,0,0,36.87,0,0,0,0,0,0,0,0,0,36.87,0,0,0,0,0,0,0,0,0,36.87
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.879,0,0,0,0,0,0,0,0,0,36.879,0,0,0,0,0,0,0,0,0,36.879,0,0,0,0,0,0,0,0,0,36.879,0,0,0,0,0,0,0,0,0,36.879
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.888,0,0,0,0,0,0,0,0,0,36.888,0,0,0,0,0,0,0,0,0,36.888,0,0,0,0,0,0,0,0,0,36.888,0,0,0,0,0,0,0,0,0,36.888
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.898,0,0,0,0,0,0,0,0,0,36.898,0,0,0,0,0,0,0,0,0,36.898,0,0,0,0,0,0,0,0,0,36.898,0,0,0,0,0,0,0,0,0,36.898
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.907,0,0,0,0,0,0,0,0,0,36.907,0,0,0,0,0,0,0,0,0,36.907,0,0,0,0,0,0,0,0,0,36.907,0,0,0,0,0,0,0,0,0,36.907
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.917,0,0,0,0,0,0,0,0,0,36.917,0,0,0,0,0,0,0,0,0,36.917,0,0,0,0,0,0,0,0,0,36.917,0,0,0,0,0,0,0,0,0,36.917
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.926,0,0,0,0,0,0,0,0,0,36.926,0,0,0,0,0,0,0,0,0,36.926,0,0,0,0,0,0,0,0,0,36.926,0,0,0,0,0,0,0,0,0,36.926
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.936,0,0,0,0,0,0,0,0,0,36.936,0,0,0,0,0,0,0,0,0,36.936,0,0,0,0,0,0,0,0,0,36.936,0,0,0,0,0,0,0,0,0,36.936
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.946,0,0,0,0,0,0,0,0,0,36.946,0,0,0,0,0,0,0,0,0,36.946,0,0,0,0,0,0,0,0,0,36.946,0,0,0,0,0,0,0,0,0,36.946
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.956,0,0,0,0,0,0,0,0,0,36.956,0,0,0,0,0,0,0,0,0,36.956,0,0,0,0,0,0,0,0,0,36.956,0,0,0,0,0,0,0,0,0,36.956
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.966,0,0,0,0,0,0,0,0,0,36.966,0,0,0,0,0,0,0,0,0,36.966,0,0,0,0,0,0,0,0,0,36.966,0,0,0,0,0,0,0,0,0,36.966
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.976,0,0,0,0,0,0,0,0,0,36.976,0,0,0,0,0,0,0,0,0,36.976,0,0,0,0,0,0,0,0,0,36.976,0,0,0,0,0,0,0,0,0,36.976
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.987,0,0,0,0,0,0,0,0,0,36.987,0,0,0,0,0,0,0,0,0,36.987,0,0,0,0,0,0,0,0,0,36.987,0,0,0,0,0,0,0,0,0,36.987
0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.997,0,0,0,0,0,0,0,0,0,36.997,0,0,0,0,0,0,0,0,0,36.997,0,0,0,0,0,0,0,0,0,36.997,0,0,0,0,0,0,0,0,0,36.997
0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.008,0,0,0,0,0,0,0,0,0,37.008,0,0,0,0,0,0,0,0,0,37.008,0,0,0,0,0,0,0,0,0,37.008,0,0,0,0,0,0,0,0,0,37.008
0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.018,0,0,0,0,0,0,0,0,0,37.018,0,0,0,0,0,0,0,0,0,37.018,0,0,0,0,0,0,0,0,0,37.018,0,0,0,0,0,0,0,0,0,37.018
0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.029,0,0,0,0,0,0,0,0,0,37.029,0,0,0,0,0,0,0,0,0,37.029,0,0,0,0,0,0,0,0,0,37.029,0,0,0,0,0,0,0,0,0,37.029
0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,37.04,0,0,0,0,0,0,0,0,0,37.04
